round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
28,0.22502000000000005,55018830756.0,631.1875,0.0,20390793.6,0.0,2.3559847891053947,0.0,0,1.0,0.7838435639837478,0.0,1.0
29,0.22515999999999997,55018830756.0,631.19921875,0.0,20361232.0,0.0,2.3551037916191837,0.0,0,1.0,0.7827071849709631,0.0,1.0
30,0.22413999999999995,55018830756.0,631.25,0.0,20305219.200000003,0.0,2.3465070528931644,0.0,0,1.0,0.780553993994585,0.0,1.0
31,0.2217,55018830756.0,631.33203125,0.0,20303692.8,0.0,2.360117833507256,0.0,0,1.0,0.7804953175722968,0.0,1.0
32,0.22508,55018830756.0,631.13671875,0.0,20301174.4,0.0,2.3738616574044977,0.0,0,1.0,0.7803985076260898,0.0,1.0
33,0.22284,55018830756.0,632.171875,0.0,20251084.8,0.0,2.3813648851655165,0.0,0,1.0,0.7784730106909179,0.0,1.0
34,0.22349999999999998,55018830756.0,632.02734375,0.0,20183430.4,0.0,2.3678376405131227,0.0,0,1.0,0.7758723043596458,0.0,1.0
35,0.22149999999999997,55018830756.0,632.109375,0.0,20201980.799999997,0.0,2.395918573540752,0.0,0,1.0,0.7765854012569302,0.0,1.0
36,0.22284,55018830756.0,632.11328125,0.0,20179020.8,0.0,2.3851285444501817,0.0,0,1.0,0.7757027946952578,0.0,1.0
37,0.22289999999999996,55018830756.0,632.140625,0.0,20155104.0,0.0,2.3988183291146354,0.0,0,1.0,0.7747834077347088,0.0,1.0
38,0.22210000000000002,55018830756.0,631.99609375,0.0,20136649.6,0.0,2.4004068075032476,0.0,0,1.0,0.7740740011784489,0.0,1.0
39,0.22316000000000003,55018830756.0,632.1171875,0.0,20093027.2,0.0,2.409124493533217,0.0,0,1.0,0.7723971102169551,0.0,1.0
40,0.22274,55018830756.0,632.125,0.0,20055542.4,0.0,2.4532857233120304,0.0,0,1.0,0.770956155058289,0.0,1.0
41,0.22124000000000002,55018830756.0,632.1328125,0.0,19932758.400000002,0.0,2.4440282830859066,0.0,0,1.0,0.7662362088880633,0.0,1.0
42,0.22142,55018830756.0,632.00390625,0.0,19963430.4,0.0,2.4665582192380433,0.0,0,1.0,0.7674152728453636,0.0,1.0
43,0.22294,55018830756.0,632.14453125,0.0,19952851.200000003,0.0,2.4709756780495105,0.0,0,1.0,0.7670085972644732,0.0,1.0
44,0.21817999999999999,55018830756.0,632.1484375,0.0,19870745.6,0.0,2.467804081049703,0.0,0,1.0,0.7638523715976593,0.0,1.0
45,0.21961999999999998,55018830756.0,630.921875,0.0,19848780.8,0.0,2.4950782909716773,0.0,0,1.0,0.7630080215712735,0.0,1.0
46,0.21682,55018830756.0,630.8671875,0.0,19802364.8,0.0,2.5053754332819183,0.0,0,1.0,0.7612237416859692,0.0,1.0
47,0.21746000000000004,55018830756.0,630.98046875,0.0,19748300.8,0.0,2.5394341280571444,0.0,0,1.0,0.7591454646323866,0.0,1.0
48,0.21778,55018830756.0,631.2734375,0.0,19701536.000000004,0.0,2.5424190695242417,0.0,0,1.0,0.7573477765080271,0.0,1.0
49,0.21478000000000003,55018830756.0,631.59375,0.0,19670179.2,0.0,2.5750722208820536,0.0,0,1.0,0.756142388118086,0.0,1.0
50,0.21400000000000002,55018830756.0,631.4375,0.0,19615904.0,0.0,2.5618779649762855,0.0,0,1.0,0.7540559923142498,0.0,1.0
51,0.21294000000000005,55018830756.0,631.5546875,0.0,19558208.0,0.0,2.584929831898937,0.0,0,1.0,0.7518380973585769,0.0,1.0
52,0.21277999999999997,55018830756.0,631.60546875,0.0,19467974.400000002,0.0,2.5843318315234436,0.0,0,1.0,0.7483694228183626,0.0,1.0
53,0.20865999999999998,55018830756.0,631.60546875,0.0,19465955.200000003,0.0,2.6125162331614984,0.0,0,1.0,0.7482918026454825,0.0,1.0
54,0.21631999999999998,55018830756.0,631.53515625,0.0,19393731.199999996,0.0,2.6471861174508944,0.0,0,1.0,0.7455154360814483,0.0,1.0
