round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
70,0.4787199999999999,763466074.9999999,616.41015625,5120582.399999999,0.0655250000000003,5.0088628388871586,0.0,748,0.5220613918900819,0.9993018172734653,0.00010850264242981194,3661.2000893078575
71,0.47826,772624749.9999999,627.94921875,5120268.8,0.06575000000000032,5.027660629719808,0.0,738,0.5284336587992022,0.9992406169986886,0.00010902289766089049,3642.480581928153
72,0.48285999999999996,757494274.9999999,632.890625,5120262.399999999,0.06597500000000034,5.068111976651233,0.0,754,0.518227747472346,0.999239368013489,0.00010953965055121657,3624.1971448962286
73,0.48292,770384999.9999999,636.53515625,5119971.199999999,0.06620000000000036,5.1007895070351355,0.0,740,0.527095880501764,0.9991825391869107,0.0001100583262076569,3606.1909161180492
74,0.48072,774867249.9999999,640.10546875,5119673.6,0.06642500000000033,5.124486343039026,0.0,735,0.530337978164878,0.9991244613751327,0.00011056277363731513,3588.705157866155
75,0.4893199999999999,768147049.9999999,643.8359375,5119632.0,0.06665000000000032,5.166901726887104,0.0,742,0.5258772672011542,0.9991163429713358,0.00011107016689955772,3571.487660145529
76,0.49101999999999996,764229374.9999999,647.21484375,5119196.8,0.06687500000000034,5.18648486302999,0.0,746,0.5233639639862766,0.999031411977768,0.00011156489453472448,3554.710861439853
77,0.49602,761246399.9999999,650.68359375,5118844.8,0.06710000000000034,5.202991743247468,0.0,749,0.5214021938598267,0.9989627177917941,0.00011205825949230067,3538.2937267990733
78,0.49688,734015224.9999999,654.74609375,5118588.8,0.06732500000000033,5.237786478952596,0.0,778,0.5028347820213385,0.9989127583838131,0.00011254649723104649,3522.1756575121663
79,0.49800000000000005,736635499.9999999,658.53515625,5118176.0,0.06755000000000035,5.260946956007343,0.0,775,0.5048231774663055,0.9988321988384438,0.00011303180710572607,3506.334362149264
80,0.49985999999999997,752305574.9999999,662.1484375,5117542.399999999,0.06777500000000035,5.282738982620688,0.0,758,0.5156290094543604,0.9987085493036908,0.00011351098131683105,3490.855516473076
81,0.50298,753987999.9999999,665.296875,5116985.6,0.06800000000000037,5.298576205437062,0.0,756,0.516917100638886,0.998599887591332,0.00011397710945513918,3475.7495140772517
82,0.50402,760328399.9999999,668.87109375,5116678.399999999,0.06822500000000031,5.314135823174991,0.0,749,0.5214814187949475,0.9985399363017549,0.00011443396935544188,3461.142880162515
83,0.50822,749897749.9999999,672.93359375,5115984.0,0.06845000000000034,5.359733335927539,0.0,760,0.5143165611031622,0.9984044214076063,0.00011489816968988851,3446.669959568027
84,0.50826,778587699.9999999,676.52734375,5115539.199999999,0.06867500000000037,5.378898225305576,0.0,729,0.5342678430687529,0.9983176169362393,0.0001153535047189091,3432.4568449798535
85,0.5079800000000001,756053199.9999999,680.0703125,5114380.8,0.06890000000000035,5.390494040581902,0.0,753,0.5188483576628421,0.9980915506151252,0.00011579683779004426,3418.601077396312
86,0.51118,758663124.9999999,683.55078125,5113212.8,0.06912500000000034,5.413096184416498,0.0,750,0.5207691915246189,0.9978636108162118,0.0001162403652903981,3404.936771301531
87,0.5123,775231449.9999999,687.12109375,5112182.4,0.06935000000000036,5.415607233639889,0.0,732,0.5322144176014746,0.9976625241990882,0.0001166737294053737,3391.6253711762356
88,0.5151199999999999,761087649.9999999,690.08203125,5110560.0,0.06957500000000036,5.431452182671144,0.0,747,0.5227638087576656,0.9973459064510085,0.00011709580611702424,3378.631621106556
89,0.51434,753461999.9999999,694.703125,5108848.0,0.06980000000000035,5.442247706041941,0.0,755,0.5175908956141573,0.9970118029101355,0.00011751263636404922,3365.9697791457656
90,0.5148400000000001,756069674.9999999,698.41796875,5106934.399999999,0.07002500000000034,5.448194380870855,0.0,752,0.5194283175875247,0.9966383563354774,0.00011792688683187053,3353.5279717976605
91,0.5146,749378499.9999999,701.84765625,5104768.0,0.07025000000000035,5.461664060369402,0.0,759,0.5150039909136154,0.9962155748454381,0.00011833081301023868,3341.2879484103933
92,0.5175799999999999,739901899.9999999,705.23828125,5102099.2,0.07047500000000036,5.468096999743886,0.0,769,0.5086464514036689,0.995694748017236,0.00011872555340834313,3329.3493171612035
93,0.51628,760167399.9999999,709.09375,5098204.8,0.07070000000000036,5.482310739049931,0.0,747,0.5227047264446663,0.9949347405233248,0.00011911727940048789,3317.5957370148085
94,0.5178,761841499.9999999,712.25,5094524.8,0.07092500000000038,5.48228665941567,0.0,745,0.523939762048215,0.9942165740335978,0.00011949943442808648,3306.1126196501696
95,0.51878,757941599.9999999,715.703125,5090252.8,0.07115000000000037,5.502678472360131,0.0,749,0.5213614526512108,0.9933828764129146,0.0001198801686607855,3294.7804972594968
96,0.5189999999999999,746614499.9999999,719.65234375,5084476.8,0.07137500000000037,5.509627495573645,0.0,761,0.5137447812793585,0.9922556672703429,0.00012025566908758045,3283.749559622332
97,0.5197200000000001,735292799.9999999,721.43359375,5078425.600000001,0.07160000000000034,5.502238235829427,0.0,773,0.5061113069118267,0.9910747517641916,0.00012062082024406042,3272.883787409015
98,0.51986,755534449.9999999,717.99609375,5072742.4,0.07182500000000037,5.505890423570312,0.0,751,0.5201672874600765,0.9899656529070131,0.00012097776836282037,3262.2968080226838
99,0.51948,759063099.9999999,721.6015625,5066345.6,0.07205000000000036,5.517171412692331,0.0,747,0.5227228988338959,0.9887172922000874,0.00012133326086067467,3251.8839538738216
100,0.51976,770011749.9999999,725.59375,5063238.399999999,0.07227500000000035,5.510734049094885,0.0,735,0.5303096171808817,0.9881109098857178,0.00012167667276414518,3241.6942321908696
