round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
64,0.7975800000000001,751301903.4032407,600.65625,4933782.399999999,0.06552797343100665,3.4576299278259475,0.0,761,0.513714146784835,0.9990649603110319,8.05506576939358e-05,4316.440976388238
65,0.8019400000000001,757923502.8008626,587.9140625,4933862.3999999985,0.06658811041771533,3.4750046136303454,0.0,753,0.5188995156873689,0.9990811598898429,8.075208924532905e-05,4302.634383141277
66,0.8052400000000001,749890893.2387137,597.28515625,4933583.999999999,0.06618528954944682,3.508118726732038,0.0,762,0.5131322280614988,0.9990247853555807,8.095901230213679e-05,4288.9203236624935
67,0.8089999999999999,733841616.8518045,600.49609375,4933062.399999999,0.06639171058168544,3.550312076815718,0.0,779,0.5022813096350999,0.9989191641017333,8.1177261062053e-05,4275.394384614393
68,0.80754,751925333.3409133,603.82421875,4933260.799999999,0.0671199114243254,3.570199191535677,0.0,759,0.5151145426033195,0.9989593390571845,8.13948562125452e-05,4262.220529697922
69,0.80988,737024842.4148564,607.2265625,4932787.199999999,0.06708466181370364,3.5766995115676288,0.0,775,0.5048618752638558,0.9988634375506237,8.160380929985147e-05,4249.536484967723
70,0.8096400000000001,744831130.1350529,612.21484375,4932313.6,0.06781479274961341,3.579140755928156,0.0,766,0.5105557194336049,0.9987675360440629,8.180540745205603e-05,4237.483641178925
71,0.8138,741884216.4183261,614.93359375,4932297.6,0.06681201024114825,3.6054609394483506,0.0,770,0.5080040224315622,0.9987642961283006,8.201380785381997e-05,4225.2529850204355
72,0.81652,737896134.3139656,617.6875,4931561.6,0.06714335980433142,3.6219884967070635,0.0,774,0.505406759178679,0.99861526000324,8.22164151156626e-05,4213.55166097397
73,0.8196,753183208.5187502,617.33203125,4931334.399999999,0.06783360851939342,3.652340247994472,0.0,757,0.5162781191496147,0.9985692531994168,8.242403128187287e-05,4201.874387666996
74,0.82168,768890107.0486373,625.15625,4930847.999999999,0.06804475799621368,3.6630320288469607,0.0,740,0.5271450046790853,0.9984707597602462,8.262483735715418e-05,4190.809684296945
75,0.82362,746907425.0836152,623.88671875,4930406.399999999,0.06752166841196997,3.682442098933067,0.0,764,0.5118133375207844,0.9983813380852098,8.282783718002048e-05,4179.724987459388
76,0.8247399999999999,750988446.2034026,628.91015625,4930211.199999999,0.06821554901446905,3.695733632090183,0.0,759,0.5149428440652257,0.9983418111129111,8.302213628809847e-05,4169.200041645143
77,0.82448,767627295.0850408,635.99609375,4930022.399999999,0.06839168578685431,3.74383133127463,0.0,741,0.52644506767022,0.9983035801069172,8.322920956612299e-05,4158.327397136133
78,0.8287800000000001,739479726.9019732,640.63671875,4928800.0,0.06869562157200686,3.73550101900421,0.0,771,0.5073526650728915,0.9980560505426859,8.342325627301818e-05,4148.161210467888
79,0.82796,762881431.8389786,645.18359375,4927955.2,0.0685142346906347,3.754370352361133,0.0,746,0.5233358461300892,0.9978849829904423,8.361468156203007e-05,4138.106918752174
80,0.8261800000000001,733070872.8302786,647.48828125,4927632.0,0.06852014250972348,3.760906024606233,0.0,778,0.5028793520017337,0.997819536692046,8.380378984025788e-05,4128.397012122921
81,0.8302800000000001,748339283.7059641,650.88671875,4926444.8,0.06924082337679605,3.7922555464093115,0.0,761,0.5138038704244801,0.9975791349424915,8.399856465434588e-05,4118.471177231802
82,0.83062,736519719.0362111,654.27734375,4925737.6,0.06887312620104195,3.8202499622052137,0.0,774,0.5053946403561682,0.9974359306658027,8.419566906463646e-05,4108.705649010258
