round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
60,0.8490800000000001,27743787394.0,459.87109375,20333667.2,0.06338821688054619,4.894384938714499,0.0,930,0.5045312866996564,0.7816475650514864,9.945180831869214e-05,5752.379278803853
61,0.8484999999999999,29267205498.0,460.9375,20276614.4,0.06366279728212246,4.965824939305079,0.0,878,0.5322323250033867,0.7794543953806772,9.946922528790482e-05,5749.818971361097
62,0.8492,28915647474.0,462.11328125,20156595.2,0.06373448389418117,4.974735793886744,0.0,890,0.5258554245726161,0.7748407310319546,9.949004147175135e-05,5747.5074474719495
63,0.8501000000000001,28886350972.0,463.7890625,20083705.599999998,0.06400623636620861,4.952417166689723,0.0,891,0.5252531511029009,0.7720387781034845,9.949822694970602e-05,5744.939465476673
64,0.85016,28359013936.0,463.8125,19950073.6,0.06436624220995953,4.964049776148174,0.0,909,0.5158412780767556,0.7669018233975001,9.951316580273173e-05,5742.376200968409
65,0.84962,28857054470.0,467.3515625,19843849.6,0.0644000000090409,4.9349796850523,0.0,892,0.5248017326957318,0.762818461053986,9.952409982236414e-05,5739.992207579327
66,0.8501,28446903442.0,461.44140625,19710572.800000004,0.064634177302841,5.005950805294338,0.0,906,0.5172957634550597,0.7576951606097919,9.955103628245356e-05,5736.620556196095
67,0.8509800000000001,28300420932.0,463.45703125,19507020.8,0.06503617730656858,4.9653147685879215,0.0,911,0.5146858327898386,0.7498704075243593,9.955880701605663e-05,5734.167447182396
68,0.85106,28564089450.0,465.33203125,19461462.400000002,0.06520663212585262,4.99021009709793,0.0,902,0.5194569944923005,0.7481190946855399,9.957757297912899e-05,5731.362311127825
69,0.85076,28241827928.0,475.74609375,19224678.400000002,0.0653303085895693,4.972039330014317,0.0,913,0.513464951170271,0.7390168685488226,9.958716348257006e-05,5729.2782026434015
70,0.85144,28300420932.0,477.53515625,19035110.4,0.06566326446155493,4.9390506929742894,0.0,911,0.5146611084814015,0.7317296751392797,9.95799983387252e-05,5728.030908651005
