round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
53,0.32816,34833540878.0,449.2734375,20731081.6,0.4645114135144735,1.4593503781573232,0.0,688,0.6978005440320203,0.7969245928016208,3.539911656486368e-05,32814.48439265847
54,0.32874000000000003,35067912894.0,451.4140625,20546979.2,0.46419786480852954,1.466988290463179,0.0,680,0.7003431222548901,0.7898475028077344,3.5371713820549115e-05,32869.428498379224
55,0.32832,33983942320.0,436.703125,20528592.0,0.46437283250914685,1.5024847821392675,0.0,717,0.6761224138065034,0.7891406794901917,3.535808709516907e-05,32909.8065210302
56,0.329,34833540878.0,438.9765625,20464835.2,0.46458665412164624,1.599454455036479,0.0,688,0.6801471226075191,0.7866898010045108,3.5379508369865106e-05,32925.48601005733
57,0.33076000000000005,34452686352.0,442.29296875,20416761.6,0.46499900086640605,1.5889071228661418,0.0,701,0.6800949932956313,0.7848418012308518,3.539374722710794e-05,32949.05676741873
58,0.33116,34276907340.0,446.94140625,20410054.400000002,0.46338836482018547,1.5842177242527298,0.0,707,0.6801621609737701,0.7845839694046127,3.5411617782074415e-05,32964.54937551559
59,0.33368,34980023388.0,452.4921875,20454115.200000003,0.46492806429865174,1.5438860672072585,0.0,683,0.6961008399468885,0.7862777129234513,3.541328548057414e-05,32976.301998864365
60,0.33246,34687058368.0,453.37109375,20408867.200000003,0.4632702850001138,1.6220437513123127,0.0,693,0.6859495362825819,0.7845383321872774,3.544712369418071e-05,32981.16923400517
61,0.33416,34833540878.0,454.984375,20369712.0,0.4625913041252197,1.7021234343736733,0.0,688,0.6812617467045551,0.7830331650947864,3.551518305839564e-05,32976.47106308186
62,0.3339,34980023388.0,456.31640625,20425055.999999996,0.4674331827061792,1.6585821096931206,0.0,683,0.6996744608514185,0.7851606466953611,3.5552986792279936e-05,32974.20005753676
63,0.33521999999999996,34276907340.0,451.18359375,20284092.799999997,0.4654412818762855,1.7416183678089208,0.0,707,0.6743875863607773,0.779741872946479,3.562074432967633e-05,32961.48056265256
64,0.33608,34745651372.0,441.09765625,20384700.8,0.46676916311195127,1.6341745068354498,0.0,691,0.6845621140232477,0.783609350340065,3.564957095327229e-05,32938.04204900375
65,0.33755999999999997,34511279356.0,443.65234375,20187142.4,0.4655712078943096,1.6751009145464064,0.0,699,0.6830652078107813,0.7760149975459232,3.5690347503392285e-05,32915.27221244925
66,0.33896000000000004,34394093348.0,447.68359375,20242323.2,0.46401296807864256,1.843244061422014,0.0,703,0.6762638582547733,0.7781362055667564,3.579960010115044e-05,32881.090334950764
67,0.33818000000000004,34511279356.0,450.65234375,20137606.4,0.4636005419116319,1.7132292586697833,0.0,699,0.6770449243150438,0.7741107815773256,3.584918641396917e-05,32838.03504347392
68,0.34274,34335500344.0,461.19140625,20221776.0,0.4626269654242449,1.8381796812813544,0.0,705,0.6755585287248012,0.7773463495761643,3.594198576414478e-05,32793.397523590786
69,0.34376,33690977300.0,466.09765625,20065808.0,0.4614694606057993,1.9637051932619136,0.0,727,0.6565823990599189,0.7713507755251663,3.606837861611803e-05,32735.677156820435
70,0.3444,34335500344.0,459.57421875,20069824.0,0.4630882140335778,1.8874164791699388,0.0,705,0.6792861300854078,0.7715051547913543,3.6165003972384694e-05,32677.161070001934
71,0.34547999999999995,34804244376.0,463.8984375,19989244.8,0.4582116596802809,2.0322773396178406,0.0,689,0.6847649864115193,0.7684076055468286,3.631732050741267e-05,32611.63546526438
72,0.34568000000000004,34599168862.0,465.9609375,20044163.2,0.4601035561645198,1.9411193885225309,0.0,696,0.6799603181726137,0.7705187266355283,3.642676217975852e-05,32541.313744643026
73,0.34892,33017157754.0,468.37109375,19981955.200000003,0.45843266411367073,2.055542777125775,0.0,750,0.6633145370870336,0.7681273856517081,3.65722303064906e-05,32464.844706084063
74,0.35287999999999997,34218314336.0,438.67578125,19958294.400000002,0.4564419296651109,2.036598066069391,0.0,709,0.6695998051276095,0.7672178396005574,3.6706578732387876e-05,32384.623200261714
75,0.35422000000000003,34335500344.0,449.609375,19859385.6,0.45462606935165795,2.2825626994077166,0.0,705,0.6675641083748193,0.7634156812431037,3.692228601977922e-05,32284.0447126253
76,0.35648,34687058368.0,451.39453125,19725372.8,0.45280868052931894,2.2211063690033916,0.0,693,0.6694085755924883,0.7582640881843892,3.710375528946479e-05,32186.026123675827
77,0.35897999999999997,33515198288.0,449.30859375,19640144.0,0.4495465933308524,2.4557113045410963,0.0,733,0.6439311516669796,0.7549878034229143,3.734624102292964e-05,32072.70219749357
78,0.36239999999999994,33398012280.0,453.32421875,19645004.800000004,0.4448964326434625,2.4527734372260745,0.0,737,0.6481955992781858,0.7551746576901172,3.75851122785269e-05,31954.232907795908
79,0.3638,34042535324.0,453.33203125,19537648.0,0.4408792484887238,2.574922315733483,0.0,715,0.6564347480363768,0.751047749322515,3.7854685877423243e-05,31835.110379414917
80,0.36686,33192936766.0,450.26171875,19530035.2,0.43850126530273476,2.6706005228698015,0.0,744,0.6401901839833124,0.7507551052792789,3.814329850557958e-05,31707.141242715577
81,0.37248000000000003,33105047260.0,458.81640625,19485507.2,0.43064217544772737,2.8342819083629998,0.0,747,0.6409451893747019,0.7490434021007881,3.8479493471772134e-05,31569.46615985719
82,0.37406,33485901786.0,449.48828125,19434835.2,0.4263454865042847,2.9456350711846326,0.0,734,0.6494627987893472,0.7470955170967349,3.8835271095603746e-05,31428.42424077489
83,0.37786,33280826272.0,456.5546875,19446121.6,0.4192043050406604,3.1451500527904304,0.0,741,0.6440003981125896,0.7475293781898386,3.9233511129289056e-05,31276.939430222534
84,0.38424,32841378742.0,444.51953125,19313193.6,0.41623559598659854,3.236726135910051,0.0,756,0.6370763147081118,0.7424194859846999,3.96530805768504e-05,31123.264660253735
85,0.39032000000000006,32314041706.0,452.63671875,19237868.8,0.4022150027505916,3.580810061870313,0.0,774,0.6260396743250396,0.7395239214055771,4.0143497943979844e-05,30955.88891575365
86,0.39724,32519117220.0,442.10546875,19188720.0,0.39411617265158905,3.6905060480158625,0.0,767,0.6240328881335513,0.7376345898124446,4.0659291461379044e-05,30786.696456886704
87,0.40606,32636303228.0,455.10546875,19061011.2,0.3793078560162999,4.3370896154028795,0.0,763,0.6141620437755803,0.7327253291476665,4.133333879419185e-05,30599.978988339048
88,0.41507999999999995,31757408168.0,458.0546875,19091510.4,0.3675616405101424,4.5057942600373595,0.0,793,0.6064424753099434,0.7338977504911229,4.203481061355141e-05,30410.245209954366
89,0.42934,31845297674.0,450.2265625,18999184.0,0.34910087721234845,4.9050216995555855,0.0,790,0.5918621413664854,0.7303486265165764,4.282397773274097e-05,30211.770014457674
90,0.43838,31640222160.0,454.26171875,18960716.8,0.3440188922456405,5.06796777944188,0.0,797,0.6140122297470121,0.7288699068680937,4.363472362558938e-05,30013.44547374267
91,0.4517399999999999,31962483682.0,462.81640625,18927798.4,0.31500228368142136,5.989630584045811,0.0,786,0.5868069910484348,0.7276044889308221,4.4669376508574916e-05,29801.670178005654
92,0.46453999999999995,31142181626.0,469.2734375,18810000.0,0.2962471921279426,6.170499081963439,0.0,814,0.5892158761642131,0.723076194471131,4.572109617410287e-05,29583.960376724503
93,0.47996,30995699116.0,489.2265625,18676870.4,0.27316919682738516,6.729735476064761,0.0,819,0.5726475735421868,0.7179585525498411,4.6875521911694134e-05,29359.949789207236
94,0.49138000000000004,31083588622.0,489.99609375,18648771.200000003,0.24406666889798512,7.298133723091733,0.0,816,0.574251754937395,0.7168783897319951,4.815103941390057e-05,29131.433747160576
95,0.50218,30878513108.0,497.14453125,18643868.8,0.2262802281525605,7.701597511503152,0.0,823,0.5952040699328174,0.716689936317015,4.948946296089647e-05,28902.80570162657
96,0.5151600000000001,30175397060.0,503.84375,18437513.6,0.20143032728504506,8.740134414810123,0.0,847,0.5604198854397798,0.7087574252736696,5.1042445708394166e-05,28668.039447207197
97,0.52474,30849216606.0,506.984375,18419619.200000003,0.18239395055085855,9.382203941783633,0.0,824,0.5689366717414603,0.7080695457067188,5.271464898057987e-05,28435.482414118538
98,0.53508,30497658582.0,506.4296875,18282774.4,0.16341910544551774,9.793951598383716,0.0,836,0.5602923578233991,0.7028090875877839,5.4437156935993844e-05,28201.40894931295
99,0.53864,30790623602.0,465.48828125,18265446.400000002,0.1521276061546808,9.921552418861598,0.0,826,0.569921743963689,0.7021429810328772,5.6137893509417e-05,27970.834827855317
100,0.54668,30263286566.0,477.73828125,18210745.6,0.14802605766055124,10.287037675978919,0.0,844,0.5646918278828839,0.7000402247171661,5.7893594913673604e-05,27742.717755290603
