round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
62,0.92498,28681275458.0,500.84375,20247.472763061523,18377488.0,0.6822049777837242,3.2952992464243414,0.0,900,0.5184994104021147,0.7064499780424709,6.565642105377039e-05,10409.715338428494
63,0.92858,29062129984.0,502.69921875,20825.97198486328,18205721.6,0.6854179310431775,3.2921656792301617,0.0,887,0.5273909429024791,0.6998470968702217,6.559186133591775e-05,10428.691427991269
64,0.9284800000000001,28564089450.0,504.50390625,20525.152389526367,18154160.0,0.6873497446277403,3.3255837588603336,0.0,904,0.5194478075517429,0.697865014706009,6.554860247639773e-05,10448.411912341046
65,0.92788,29003536980.0,505.703125,20918.531860351562,18202105.6,0.6912557187193918,3.320180049754331,0.0,889,0.52659259138179,0.6997080940249688,6.550097190789773e-05,10465.620884839205
66,0.9289,29237908996.0,505.75390625,20571.432327270508,18082019.2,0.6927874885228708,3.3365749675023593,0.0,881,0.5320392732005946,0.6950918464375293,6.545542406908028e-05,10482.628326493365
67,0.9259600000000001,29355095004.0,507.67578125,20386.312576293945,17923468.8,0.6936639534273347,3.3362462967446986,0.0,877,0.5309952285166997,0.6889970022129746,6.541969588783533e-05,10496.554699261405
68,0.93204,29003536980.0,507.9765625,20293.752700805664,17775446.400000002,0.7008421989783568,3.320649027236724,0.0,889,0.529645857686887,0.6833068653874305,6.537293777342911e-05,10512.910620826291
69,0.9305199999999999,28915647474.0,485.31640625,20571.432327270508,17679788.8,0.7067651291497781,3.3437730278411606,0.0,892,0.5242498696080098,0.6796296865793368,6.533816896516868e-05,10529.172591089813
70,0.9306800000000001,29706653028.0,486.51171875,20640.85223388672,17681932.8,0.7088672125245509,3.3601581532208527,0.0,865,0.5428053865198994,0.6797121041955487,6.531344481682659e-05,10543.424872119358
71,0.9318000000000002,28769164964.0,488.11328125,20016.07307434082,17419756.8,0.7127082787184221,3.3533333450843594,0.0,897,0.5187371945070527,0.6696337828578739,6.528385105302439e-05,10556.837720049578
72,0.93442,29208612494.0,488.1640625,20756.55207824707,17328918.400000002,0.7094574808868319,3.36374547751614,0.0,882,0.531037501405288,0.6661418591692059,6.525721873858686e-05,10567.941685489222
73,0.93552,29355095004.0,489.55859375,20409.452545166016,17320604.8,0.7157990981457564,3.375117220137045,0.0,877,0.5340204762502806,0.6658222756364915,6.523244991842716e-05,10580.407617112483
74,0.93474,29208612494.0,491.38671875,20293.752700805664,17238899.200000003,0.7156137590341385,3.3871543211354798,0.0,882,0.5304297642081546,0.6626814263906128,6.521026818814967e-05,10591.22135042222
75,0.9362199999999999,28886350972.0,492.8203125,20409.452545166016,16948499.2,0.7191002805785117,3.40552882475854,0.0,893,0.5208847312497056,0.6515181447917602,6.519293481071633e-05,10601.64817862023
76,0.93666,28944943976.0,493.93359375,20663.99220275879,16951433.6,0.7240121476683635,3.429012906693616,0.0,891,0.5260618689005025,0.6516309462157398,6.518364145333097e-05,10609.632679824459
77,0.9390600000000001,29003536980.0,495.59375,20617.71226501465,16671952.000000002,0.725137006750751,3.4211682509185346,0.0,889,0.5289914005864432,0.6408873794027307,6.517245899115127e-05,10616.87791974285
