round,accuracy,flops,memory_bytes,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
83,0.40069999999999995,748034649.9999999,693.08984375,5118556.8,0.06845000000000034,5.355137465962805,0.0,761,0.5139198956482967,0.9989065134578156,0.00011658479863743646,3406.8815194521144
84,0.40468000000000004,749716624.9999999,696.609375,5117756.8,0.06867500000000037,5.376196313958579,0.0,759,0.5152396418274369,0.9987503903078748,0.00011703192866258753,3393.5825304966684
85,0.4143800000000001,746742199.9999999,700.23828125,5117619.199999999,0.06890000000000035,5.414989837417606,0.0,762,0.514195823911623,0.9987235371260851,0.00011748265171302183,3380.4068893028816
86,0.41496000000000005,777280624.9999999,703.796875,5117238.399999999,0.06912500000000034,5.451969522070504,0.0,729,0.535075358124331,0.9986492225067133,0.00011792807441302153,3367.5272509187234
87,0.42096,765924949.9999999,707.34765625,5116825.6,0.06935000000000036,5.462270708370606,0.0,741,0.527689382632112,0.998568662961344,0.00011836650297619587,3354.7882435272477
88,0.42984,753644249.9999999,711.015625,5115824.0,0.06957500000000036,5.49757259619115,0.0,754,0.5172476005501664,0.9983731967776182,0.00011880518902599962,3342.2362832206722
89,0.43258,781367999.9999999,714.640625,5115574.399999999,0.06980000000000036,5.523734600340504,0.0,724,0.5374134875208549,0.9983244863548367,0.00011923720876118374,3329.8720542579417
90,0.44004000000000004,769089324.9999999,718.16015625,5114678.399999999,0.07002500000000034,5.573198055300813,0.0,737,0.5304326553292334,0.9981496284269031,0.00011967619593312438,3317.5961706956646
91,0.44824,767043749.9999999,721.72265625,5113734.399999999,0.07025000000000037,5.598945065198213,0.0,739,0.5282889040550629,0.9979654031099732,0.00012010991958729348,3305.467837222864
92,0.45577999999999996,751056199.9999999,725.25,5112940.8,0.07047500000000037,5.634394786056719,0.0,756,0.5171549468596266,0.997810528945232,0.0001205415142718047,3293.451706605767
93,0.46210000000000007,748086499.9999999,728.453125,5111689.6,0.07070000000000035,5.660710393961897,0.0,759,0.5126678206219802,0.9975663523387248,0.00012096752185169907,3281.7132978902964
94,0.46836,752550749.9999999,731.9765625,5110524.799999999,0.07092500000000038,5.6814197462509295,0.0,754,0.5182635181871176,0.9973390370324111,0.00012139033305355327,3270.109939206444
95,0.47553999999999996,769087799.9999999,735.73828125,5108979.199999999,0.07115000000000035,5.723054186609318,0.0,736,0.5286031375597122,0.9970374071067258,0.00012181374761477111,3258.576462483229
96,0.48078000000000004,786545374.9999999,739.24609375,5107315.199999999,0.07137500000000038,5.747140070806902,0.0,717,0.5398937686819989,0.9967126709548492,0.00012223904644921533,3247.198971585311
97,0.48656000000000005,747361999.9999999,742.76953125,5105039.999999999,0.07160000000000033,5.787244691040973,0.0,759,0.5143782657331523,0.996268656716418,0.00012265985952768086,3235.942936057361
98,0.49154,757390799.9999999,746.41015625,5102873.6,0.07182500000000037,5.7924378559915635,0.0,748,0.5227776547441054,0.9958458752263786,0.00012307475648405656,3224.9028891613884
99,0.4929,775766199.9999999,749.984375,5101907.199999999,0.07205000000000038,5.812960637296654,0.0,728,0.5354364974984789,0.9956572784612502,0.00012348376547895325,3214.031273919712
100,0.49604,739396824.9999999,753.546875,5099590.399999999,0.07227500000000035,5.84435368507539,0.0,767,0.510102783502793,0.9952051458190221,0.0001238957811689327,3203.2298058106053
