round,accuracy,flops,memory_MB,memory_saved,communication_bytes,sparsity,avg_grad_norm,avg_phi,skipped_batches,effective_compute_ratio,compression_ratio,quantization_error,avg_scale_factor
61,0.29892,31523036152.0,434.91796875,18280.575408935547,18162233.6,0.9012212532992676,3.1809519483257462,0.0,802,0.599006887782749,0.6981753723861622,6.109508131979557e-05,19449.3393317683
62,0.2982,31845297674.0,428.12109375,18558.25503540039,18149011.2,0.9023150186079147,3.108875156496898,0.0,791,0.5997536106789039,0.6976670894157329,6.142565739496362e-05,19448.34119515914
63,0.30284,31845297674.0,429.81640625,18303.715377807617,18059062.400000002,0.9010479956080084,3.0380841434015484,0.0,791,0.6002946246048865,0.6942093628872245,6.170638283879544e-05,19445.294892237387
64,0.3086,31845297674.0,436.01953125,18303.715377807617,18006726.4,0.9028348127141334,3.3470001092538455,0.0,791,0.6000943005955008,0.6921975119720813,6.211480459869408e-05,19438.46543568155
65,0.31422,31405850144.0,440.1171875,18303.715377807617,17913571.200000003,0.9021173732505483,3.257326163870313,0.0,806,0.5855148003811733,0.6886165280533574,6.248471052429636e-05,19420.493088961746
66,0.31520000000000004,31786704670.0,442.43359375,18650.814910888672,17920550.400000002,0.903219479807678,3.3627811417734144,0.0,793,0.5932680256881125,0.6888848158458323,6.28873058732689e-05,19399.289358611386
67,0.3182,31552332654.0,448.8828125,18349.995315551758,17878947.200000003,0.9035602451539028,3.286360047598433,0.0,801,0.594485056036488,0.6872855450572187,6.324934211301988e-05,19381.066160846392
68,0.33044,30644141092.0,455.83984375,18535.11506652832,17688499.200000003,0.8995217164513049,3.516297678541835,0.0,832,0.5636238746922243,0.6799645235216186,6.369595136161798e-05,19352.40782391398
69,0.33042,31112885124.0,459.05078125,19252.4541015625,17778316.8,0.902078179048733,3.6625040808532865,0.0,816,0.5828798496628792,0.6834172065840605,6.418614913057357e-05,19321.650985613436
70,0.33548,31405850144.0,459.85546875,18882.214599609375,17675724.8,0.9006353228745543,3.7381449230710544,0.0,806,0.5816087238536586,0.6794734621426366,6.469669741921457e-05,19284.238173373295
71,0.34008,31405850144.0,461.109375,18650.814910888672,17621200.0,0.9030026329989459,3.646758503014945,0.0,806,0.5835247859158924,0.6773774714521369,6.515309848566911e-05,19252.611506950052
72,0.34316,31786704670.0,462.72265625,18650.814910888672,17567651.200000003,0.8992707060474675,3.957812728648365,0.0,793,0.5864262105848072,0.6753189992287187,6.572615694293714e-05,19208.740029274526
73,0.34908,31054292120.0,464.41015625,18349.995315551758,17498537.6,0.8980559474385336,3.924972790624758,0.0,818,0.5764753982740652,0.6726621997138755,6.627730362200493e-05,19163.97012594612
74,0.35252,31200774630.0,465.72265625,18928.494537353516,17411792.0,0.8986710221910414,4.220264336191754,0.0,813,0.5817458563494959,0.669327607564215,6.692217532526239e-05,19114.68911179218
75,0.36178,31259367634.0,468.3203125,18812.794692993164,17398822.400000002,0.8947402027274822,4.385981888920452,0.0,811,0.573508666441554,0.6688290424918166,6.761928894366643e-05,19062.18768283481
76,0.3681,31317960638.0,469.44140625,18766.514755249023,17296412.8,0.8949661204664354,4.498976479032254,0.0,809,0.5819813298168726,0.6648923096983392,6.834227881727873e-05,19007.304047491394
77,0.36757999999999996,32431227714.0,470.765625,18720.234817504883,17343715.200000003,0.8940961326145453,4.553340992108,0.0,771,0.6026251813786517,0.6667106637324355,6.905097416794718e-05,18955.561849010945
78,0.3796,30819920104.0,471.4921875,17840.91600036621,17117017.599999998,0.8884532204471022,4.728192478873714,0.0,826,0.572364545574556,0.6579961694260167,6.981737104193215e-05,18895.51879639719
79,0.39093999999999995,30614844590.0,453.85546875,19113.614288330078,17044195.2,0.8854184569761451,5.004727347701484,0.0,833,0.5681118932610041,0.6551967997362637,7.065227740603388e-05,18828.665332981545
80,0.39449999999999996,31200774630.0,448.41796875,19275.59407043457,17067926.4,0.8835456040080458,5.3559092368837184,0.0,813,0.5730754316247734,0.6561090520374988,7.1592013910713e-05,18755.64754572532
81,0.40854,30351176072.0,405.9140625,18812.794692993164,16917878.4,0.8796387349524091,5.591378629105106,0.0,842,0.5589418145049573,0.6503410490163396,7.259422768597117e-05,18680.326856814623
82,0.41753999999999997,30732030598.0,441.28515625,19483.853790283203,16810336.0,0.8746829563050204,5.851448954193706,0.0,829,0.5631141749078161,0.6462070059894235,7.366663153066024e-05,18601.222519354233
83,0.42172,30263286566.0,437.77734375,19183.03419494629,16729065.600000003,0.8716722493882842,6.002262254971688,0.0,845,0.5623572738140691,0.643082886289522,7.475676032566071e-05,18518.54950929946
84,0.43308,30849216606.0,428.6953125,19553.273696899414,16743788.799999999,0.866209679450155,6.018842133783373,0.0,825,0.5691906679139659,0.6436488615912996,7.582602741618694e-05,18432.93219754423
85,0.44736000000000004,30702734096.0,445.7734375,19090.474319458008,16592032.0,0.8609325430272647,6.550030395661483,0.0,830,0.5606722592133346,0.6378151704999059,7.704980603116525e-05,18340.051432258533
86,0.4585,30614844590.0,451.99609375,19206.17416381836,16490787.2,0.8555538017653225,7.031136029702909,0.0,833,0.5604490495147606,0.6339232138441914,7.839787024695446e-05,18241.28561688483
87,0.47512,29794542534.0,454.1484375,19275.59407043457,16334985.600000001,0.8458491353833338,7.3594429225555045,0.0,861,0.546686283500824,0.6279340363843022,7.980721327827261e-05,18138.25841112763
88,0.49083999999999994,29706653028.0,437.35546875,19923.51319885254,16214236.8,0.8364125115662484,8.10443261987526,0.0,864,0.5418824923274512,0.6232923254437943,8.142759376471099e-05,18030.09302148056
89,0.5095799999999999,29530874016.0,437.0078125,19992.93310546875,16145651.2,0.8265911421992241,8.370584280662392,0.0,870,0.5371117034037541,0.6206558228045854,8.308294200248601e-05,17916.9187103048
90,0.52742,29970321546.0,435.17578125,20131.772918701172,16050921.600000003,0.8214751746567275,8.832555656118114,0.0,855,0.5489447221320847,0.617014317293061,8.483771481928345e-05,17803.095443828788
91,0.54634,30468362080.0,450.25390625,19784.673385620117,15912451.2,0.8112094293330742,9.581809052421217,0.0,838,0.557054655342228,0.6116913693994462,8.677033563132663e-05,17687.270272398386
92,0.5725399999999999,30351176072.0,429.60546875,19391.293914794922,15754160.0,0.8011533984507387,10.130415906362307,0.0,842,0.5504415094053383,0.6056064890956573,8.88169850944135e-05,17565.84784760367
93,0.5875800000000001,30497658582.0,453.28515625,19483.853790283203,15650086.4,0.7904190850926922,10.456750864706809,0.0,837,0.5615208652545798,0.6016057903910901,9.090904086722325e-05,17443.51453054175
94,0.6173200000000001,29560170518.0,437.58984375,19368.15394592285,15415932.8,0.7787146325480709,11.690433782193558,0.0,869,0.5383974240064131,0.5926046795984417,9.329400525230616e-05,17315.669219326202
95,0.64376,29150019490.0,447.6875,20108.6329498291,15214428.8,0.7667013595151049,12.399897028822886,0.0,883,0.5314444848292854,0.5848586537881966,9.583129841487075e-05,17186.9049979593
96,0.6607999999999999,29677356526.0,448.61328125,20432.592514038086,15066387.2,0.7606969276862492,13.126337227652243,0.0,865,0.5379715438704805,0.5791677788944476,9.851240118692183e-05,17056.34657354345
97,0.6821400000000001,28944943976.0,446.73046875,20016.07307434082,14890803.200000001,0.755695564538749,14.033207876537409,0.0,890,0.5219325341621917,0.5724181451607943,0.0001013716970932646,16925.477500963112
98,0.69618,29413688008.0,448.828125,20594.572296142578,14830736.0,0.7560657524439713,14.145731443037391,0.0,874,0.5391650685755948,0.5701090987818185,0.00010419133059599278,16795.63960284269
99,0.71412,29032833482.0,440.98046875,20224.332794189453,14663289.599999998,0.7550336100448561,14.857389621999118,0.0,887,0.5235851231686555,0.563672282955668,0.00010713044186326734,16667.063072927638
100,0.7177800000000001,29823839036.0,428.65625,20525.152389526367,14661846.400000002,0.7603604290880186,14.681989643221893,0.0,860,0.542970525051081,0.5636168048289343,0.00010995487283066412,16541.880862124697
